"_time",accountId,awsRegion,eventName,sourcetype,"src_ip",user,userAgent
"1516285700.000",313308570000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285760.000",272068979600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285760.000",741026821200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285763.000",286297176800,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285820.000",553082813200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285820.000",640720584400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285872.000",200206929200,"eu-west-3",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285872.000",822822263200,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1516285872.000",249786929200,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285872.000",93029156800,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1516285872.000",391240536800,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285872.000",175364470400,"eu-west-1",ListBuckets,"aws:cloudtrail","86.1.123.21",bob,"[Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95]"
"1516285873.000",231788785600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285873.000",718013789600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285873.000",693527912800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285873.000",650012927600,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285874.000",245106880000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285876.000",333201963200,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285876.000",672547044000,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516285880.000",779398652800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285880.000",780047648800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285940.000",790966931200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516285940.000",517920749600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286000.000",43295427600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286000.000",752703020400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286060.000",485844071200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286060.000",73180419200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286082.000",270352129600,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286120.000",581961723200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286120.000",415071397600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286176.000",712432634800,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286176.000",685594859200,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286180.000",560741140000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286180.000",712563748000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286240.000",749358321600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286240.000",527805291200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286300.000",676223994400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286300.000",178222140400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286360.000",526115681200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286360.000",411651114800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286402.000",746017658000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286420.000",843782398400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286420.000",259059500800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286476.000",511362465200,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286476.000",601572354000,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286480.000",138173396400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286480.000",395844000400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286540.000",475717998400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286540.000",25473094000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286545.000",725425549600,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",274309940400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",45736842400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",680927687200,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",497191538000,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",595422068000,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",788797574400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",822760798800,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",187258495600,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",217032668400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",274929454800,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",115404992800,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",218124426800,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286545.000",446200290400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1516286546.000",578261331200,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286546.000",322938427200,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",213680891600,"us-west-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",733293799200,"ca-central-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",685902517200,"ap-northeast-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",250821677600,"eu-west-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",804998935600,"us-east-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",547567980000,"us-east-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",793560130000,"eu-central-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",550065497600,"us-west-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",397132551600,"sa-east-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",561554757600,"ap-northeast-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",607251348000,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286547.000",519964891600,"ap-south-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286548.000",238788882400,"ap-southeast-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286548.000",576536538000,"ap-southeast-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286600.000",204014953200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286600.000",105648630800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286660.000",59420876400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286660.000",786094038000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286720.000",386935692400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286720.000",427292958400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286724.000",278912068400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286772.000",319033988800,"eu-west-3",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286772.000",142006914400,"eu-west-1",ListBuckets,"aws:cloudtrail","86.1.123.21",bob,"[Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95]"
"1516286772.000",616575184400,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286772.000",522758410400,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1516286772.000",613837624800,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1516286772.000",528836162400,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286773.000",818422657200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286773.000",44219717600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286773.000",150479278000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286773.000",345147246000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286773.000",829877350800,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286776.000",220233584800,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286776.000",214386886400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516286780.000",420575008000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286780.000",282340700800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286840.000",344228010400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286840.000",86642508000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286900.000",701089810800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286900.000",659435337600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286960.000",801392779600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516286960.000",321802987600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287020.000",651367504000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287020.000",581921142800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287043.000",120721176400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287076.000",162399139600,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287077.000",579875830800,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287080.000",748135608000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287080.000",618356611600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287140.000",346377183200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287140.000",652120356800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287200.000",183734948000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287200.000",285722482400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287260.000",843878956800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287260.000",365090718800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287320.000",679417762000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287320.000",343565721600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287364.000",467496268800,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287376.000",657364792400,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287377.000",722374602000,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287380.000",33863195600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287380.000",430679390000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287440.000",304087092800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287440.000",855653446800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287500.000",502272633600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287500.000",491882870000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287560.000",130730569600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287560.000",645063512000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287620.000",247011102000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287620.000",566801108400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1516287672.000",304899436400,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1516287672.000",62215968000,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287672.000",74786214000,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1516287672.000",625795166400,"eu-west-1",ListBuckets,"aws:cloudtrail","86.1.123.21",bob,"[Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95]"
"1516287672.000",297831439600,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287672.000",566157943600,"eu-west-3",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287673.000",454246347200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1516287673.000",246687478800,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
